K.C. Enzminger,23,233,472,49.4,3066,21,16,111.8
Jacob Park,14,233,387,60.2,2972,21,10,137.5
Vaughn Charlton,28,232,435,53.3,2615,15,14,108.8
Austin Aune,21,231,436,53,3433,23,11,131.5
Cornelious Brown,17,231,413,55.9,2792,17,15,119
Kris Heavner,20,231,416,55.5,2529,12,21,106
Wayne Madkin,19,231,431,53.6,2920,13,15,113.5
Mike Wegzyn,21,231,447,51.7,2428,9,17,96.3
Tyler Stehling,21,230,383,60.1,2528,14,9,122.9
Chad Voytik,35,230,380,60.5,2824,18,9,133.8
Billy Bahl,20,228,462,49.4,3383,21,21,116.8
Adam Smith,24,228,415,54.9,2549,14,10,112.8
Colby Kirkegaard,17,227,395,57.5,2820,12,10,122.4
Kyle McCann,17,227,362,62.7,2729,21,15,136.9
Nick Montana,21,227,417,54.4,2285,18,15,107.5
Zach Gibson,17,226,370,61.1,2471,15,8,126.2
Bobby Reid,25,226,424,53.3,3143,27,16,129
Brad Bower,28,225,404,55.7,2850,16,20,118.1
Ronald Curry,21,225,438,51.4,3330,19,18,121.3
Matt Baker,21,224,426,52.6,2968,12,14,113.8
Johnny McCrary,17,224,419,53.5,2518,15,20,106.2
Andrew McNulty,29,224,429,52.2,2503,10,15,101.9
Daniel Richardson,17,224,359,62.4,2977,25,6,151.7
Armani Rogers,34,224,442,50.7,2847,19,13,113.1
Kain Colter,39,222,320,69.4,2160,18,9,139
Brandon Harris,28,222,418,53.1,3102,21,18,123.4
David Priestley,19,222,383,58,2957,23,12,136.4
Davis Brin,14,221,371,59.6,2981,17,14,134.6
Dennis Grosel,22,221,399,55.4,2742,21,13,124
Tevaka Tuioti,22,220,422,52.1,3079,20,15,122
Tate Forcier,20,219,365,60,2647,17,14,128.6
Sawyer Smith,28,219,380,57.6,2540,19,12,124
Joe Cox,25,218,389,56,3016,29,16,137.5
Caleb Rowe,25,218,431,50.6,2958,18,28,109
Patrick Cowan,17,217,411,52.8,2478,15,11,110.1
Zack Greenlee,25,216,451,47.9,2592,23,15,106.3
Marcus Randall,30,216,385,56.1,2854,18,12,127.6
Sean White,18,216,351,61.5,2845,10,7,135
Gunnar Holmberg,18,215,316,68,2371,7,9,132.7
Kyle Bolin,22,214,375,57.1,2815,16,16,125.7
Andy Chance,13,214,406,52.7,2203,6,14,96.3
Ross Comis,30,214,365,58.6,2986,21,5,143.6
Max Gilliam,15,214,374,57.2,2180,19,12,116.5
Chad Jenkins,15,214,411,52.1,2313,10,23,96.2
Kyle Reed,18,214,342,62.6,2052,12,9,119.3
John Urzua,11,214,351,61,2338,15,17,121.3
Cade McNamara,15,213,336,63.4,2567,19,2,145
Paul Troth,20,212,432,49.1,2700,16,24,102.7
Brad Banks,22,211,362,58.3,3155,30,7,155
Stetson Bennett,22,211,345,61.2,3169,27,12,157.2
Jawon Pass,21,211,382,55.2,2545,14,13,116.5
K.J. Carta-Samuels,24,210,345,60.9,2571,22,10,138.7
Bart Hendricks,11,210,347,60.5,3364,35,8,170.6
George Bollas,29,209,407,51.4,2291,8,20,95.3
Joel Lanning,35,209,366,57.1,2584,20,7,130.6
Seth Henigan,10,208,351,59.3,2986,22,8,146.8
Chance Nolan,15,208,339,61.4,2690,23,9,145.1
Danny Sullivan,23,208,399,52.1,2348,13,12,106.3
Jesse Ertz,23,207,364,56.9,2685,16,7,129.5
Marcus Vick,24,207,346,59.8,2868,19,15,138.9
Rob Bolden,26,206,423,48.7,2444,11,19,96.8
Rick Clausen,17,206,357,57.7,2425,14,12,121
Brandon Wimbush,25,206,406,50.7,2773,22,12,120.1
Cole Garvin,19,205,374,54.8,2477,16,11,118.7
Lamar Jordan,46,205,397,51.6,3186,20,23,124.1
Chester Stewart,32,205,386,53.1,2623,13,17,112.5
Dylan Meier,23,204,369,55.3,2289,12,11,112.2
Kilton Anderson,23,203,397,51.1,2570,17,11,114.1
Jason Bean,26,203,363,55.9,2559,23,15,127.8
Sam Hunt,20,203,414,49,2560,12,19,101.4
K.J. Jefferson,19,203,328,61.9,2808,23,4,154.5
Andy Roesch,17,202,368,54.9,2333,23,13,121.7
Jerad Romo,20,202,366,55.2,2367,13,9,116.3
Anthony Turner,39,202,345,58.6,2157,17,9,122.1
Ryan Williams,20,202,343,58.9,2581,17,11,132
Austin Boucher,23,201,362,55.5,2314,14,11,115.9
Richard Brehaut,22,201,359,56,2473,12,9,119.9
Perry Orth,18,201,354,56.8,2595,12,11,123.3
Will Proctor,18,201,338,59.5,2634,19,11,137
Jaren Hall,16,200,310,64.5,2727,19,3,156.7
Rocky Perez,11,200,338,59.2,2661,26,6,147.1
Christian Stewart,10,199,350,56.9,2621,25,9,138.2
Terrance Cain,18,198,310,63.9,2327,17,7,140.5
Matt Newton,11,198,336,58.9,2609,21,13,137
Charlie Peterson,15,197,327,60.2,2249,11,6,125.4
Tre Roberson,22,197,330,59.7,2433,20,11,135
Willie Simmons,21,197,375,52.5,2410,14,12,112.4
Hayden Wolff,11,197,327,60.2,2162,8,7,119.6
Jonathan Banks,18,196,358,54.7,2871,17,7,133.9
Chris Crane,17,196,347,56.5,1984,11,14,106.9
Royal Gill,10,195,328,59.5,1930,11,9,114.5
Dave Shinskie,17,195,385,50.6,2668,20,20,115.6
David Wolke,24,195,359,54.3,2228,13,18,108.4
Rocky Hinds,12,194,359,54,2148,8,13,104.4
Jammal Lord,38,194,404,48,2848,18,22,111
Ben Leard,12,193,319,60.5,2158,12,10,123.5
Morgan Newton,26,193,384,50.3,1837,15,13,96.6
Greg Paulus,12,193,285,67.7,2024,13,14,132.6
Shaun Rutherford,12,193,299,64.5,2137,15,5,137.8
Garrett Shrader,22,193,362,53.3,2390,15,9,117.5
Damon Dowdell,21,192,347,55.3,2170,16,12,116.2
Trent Steelman,46,192,378,50.8,2723,14,9,118.8
Ronnie Bell,17,191,386,49.5,2602,15,11,113.2
Bret Engemann,13,191,349,54.7,2230,9,14,108.9
Ryan Hawk,30,191,376,50.8,2430,14,10,112.1
Cam Newton,20,191,292,65.4,2908,30,7,178.2
Kirk Farmer,18,190,398,47.7,2299,17,10,105.3
Tanner McKee,10,190,298,63.8,2225,14,7,137.3
Steven Williams,33,190,347,54.8,2093,9,14,105.9
Greg Windham,23,190,350,54.3,2275,15,12,116.2
Mike Bath,11,189,384,49.2,2415,13,17,104.4
Brandon Bridge,20,189,373,50.7,2325,16,10,111.8
Travis Cole,16,189,338,55.9,2545,16,10,128.9
Zac Lee,19,189,324,58.3,2250,14,10,124.8
Kurtis Rourke,13,189,280,67.5,2099,14,4,144.1
Brandon Dawkins,22,188,334,56.3,2418,15,12,124.7
Rob Henry,32,188,352,53.4,2044,15,14,108.3
Jacob Karam,20,188,299,62.9,2021,16,3,135.3
Tyler O'Connor,23,188,316,59.5,2344,20,11,135.7
Jack Zergiotis,13,188,346,54.3,2107,12,16,107.7
Preston Hutchinson,19,187,287,65.2,2286,16,9,144.2
Kai Locksley,20,186,350,53.1,2266,9,14,108
Fred Payton,22,186,298,62.4,2381,21,11,145.4
Jordan Travis,24,186,321,57.9,2543,21,12,138.6
Jalen Whitlow,22,185,320,57.8,1836,8,7,109.9
Gerry Bohanon,24,184,296,62.2,2359,19,6,146.2
Pat Bostick,16,184,304,60.5,1814,9,19,107.9
Greg Cicero,20,184,372,49.5,1849,7,19,87.2
Kyle Kempt,13,184,276,66.7,1962,15,4,141.4
Keller Chryst,29,183,340,53.8,2376,22,8,129.2
Michael Cummings,23,183,342,53.5,2215,13,10,114.6
A.J. Doyle,20,183,332,55.1,1689,9,19,95.4
Jon Hays,17,183,318,57.5,2112,19,10,126.8
Zack Mahoney,23,183,343,53.4,1951,18,10,112.6
Kyle Postma,19,183,281,65.1,1788,8,9,121.6
Grant Rohach,16,183,329,55.6,2119,12,10,115.7
Cody Endres,13,182,313,58.1,2236,11,9,124
Johnny McEntee,15,182,360,50.6,2209,13,10,108.5
Tyler Shough,15,182,274,66.4,2575,22,9,165.3
Major Applewhite,17,181,325,55.7,2543,21,8,137.8
Seth Adams,17,180,328,54.9,2156,12,16,112.4
Carter Bradley,20,180,323,55.7,2367,14,8,126.6
Eric Crouch,23,180,345,52.2,2611,18,17,123.1
Tyler Graunke,29,180,294,61.2,2429,19,11,144.5
Randy Fasani,16,179,347,51.6,2879,24,10,138.3
Jeremy Johnson,25,179,282,63.5,2223,20,11,145.3
Micheal Spurlock,20,179,345,51.9,2162,9,9,107.9
Steven Duncan,12,178,306,58.2,1861,14,11,117.2
Allan Evridge,22,178,357,49.9,2380,11,12,109.3
Jimmy Skinner,16,178,292,61,2022,14,13,126
Max Wittek,19,178,366,48.6,2142,10,21,95.3
Jeff Aaron,14,177,330,53.6,1963,9,9,107.1
Jared Allen,12,177,291,60.8,2554,13,8,143.8
Nathan Chandler,18,177,328,54,2201,19,10,123.3
Kevin Ellison,34,177,323,54.8,2469,17,11,129.6
Ronnie Banks,24,176,354,49.7,1960,11,12,99.7
Zach Calzada,14,176,316,55.7,2076,16,10,121.3
Andrew Robinson,19,175,344,50.9,2344,14,11,115.1
Tevin Washington,36,175,345,50.7,3312,21,15,142.8
Tyler Wiegers,17,175,271,64.6,1922,12,3,136.5
Treon Harris,20,174,346,50.3,2695,18,10,127.1
Cleo Lemon,11,173,306,56.5,1964,13,7,119.9
Josh Nesbitt,44,173,402,43,3276,20,16,119.9
Brian Luke,18,172,330,52.1,1933,12,15,104.2
Bryce Carpenter,29,171,266,64.3,1874,17,5,140.8
Michael Henig,22,171,386,44.3,2278,10,24,90
Will Plummer,12,171,309,55.3,1668,5,11,98.9
Sage Rosenfels,11,171,332,51.5,2300,8,12,110.4
Colby Suits,15,171,290,59,1751,9,10,113
Montel Aaron,16,170,300,56.7,2031,10,10,117.9
Daniel Cobb,18,170,314,54.1,2350,14,12,124.1
Syvelle Newton,42,170,300,56.7,2474,20,13,139.3
Kenyon Oblad,13,170,317,53.6,2090,18,9,122.1
Jay Stoner,9,170,274,62,1546,10,12,112.7
Marques Tuiasosopo,11,170,323,52.6,2146,14,11,115.9
Cody Wells,29,170,288,59,1897,13,15,118.8
Jarren Williams,13,170,279,60.9,2204,19,7,144.7
Aaron Allen,24,169,279,60.6,1715,10,14,114
Cameron Dantley,17,169,341,49.6,1856,16,8,106.1
Danny Embick,26,169,319,53,2309,17,17,120.7
Ethan Flatt,14,169,299,56.5,2041,8,15,112.7
Josh McCown,11,169,331,51.1,1969,9,16,100.3
Mike McMahon,10,169,340,49.7,2157,18,17,110.5
Taylor Reed,11,169,295,57.3,1690,10,4,113.9
Desmond Robinson,21,169,284,59.5,1630,4,17,100.4
Tyler Vander Waal,16,169,341,49.6,1822,6,8,95.6
Darius Wade,29,169,301,56.1,1842,8,8,111
Wayne Younger,28,169,369,45.8,1938,10,21,87.5
Vernon Adams,10,168,259,64.9,2643,26,6,179.1
Andy Heiser,16,168,332,50.6,2356,13,12,115.9
Giovanni Rescigno,23,168,337,49.9,1776,8,9,96.6
Brent Schaeffer,26,168,374,44.9,2322,16,15,103.2
Casey Thompson,18,168,267,62.9,2252,29,8,163.6
Tyler Van Dyke,10,168,277,60.6,2550,22,6,159.9
Andrew Zow,16,168,332,50.6,2215,12,16,108.9
Dominique Blackman,7,167,265,63,1620,9,13,115.8
Rhett Bomar,12,167,308,54.2,2018,10,10,113.5
Brady Leaf,26,167,308,54.2,1658,9,9,103.2
Frank Nutile,13,167,279,59.9,2225,17,12,138.4
Kelly Page,21,167,314,53.2,1737,14,11,107.4
J.D. Sprague,21,167,324,51.5,2219,10,8,114.3
Cardale Jones,23,166,269,61.7,2322,15,7,147.4
Max Browne,20,165,247,66.8,1647,7,4,128.9
Micky D'Angelo,18,165,309,53.4,2194,10,11,116.6
Grant Gunnell,12,165,248,66.5,1864,15,3,147.2
Dylan Hopkins,20,165,277,59.6,2540,16,10,148.4
Aaron Leak,22,165,381,43.3,2207,13,19,93.3
Sean Stilley,21,165,286,57.7,1927,9,17,112.8
Dustin Ward,21,165,304,54.3,1946,13,13,113.6
Taylor Davis,17,164,344,47.7,1888,12,15,96.6
Paul Dombrowski,44,164,309,53.1,2427,10,15,120
Brooks Haack,20,164,259,63.3,1810,8,8,126
David Page,14,164,297,55.2,1750,12,13,109.3
Eric Rekieta,13,164,278,59,1743,11,10,117.5
Rashard Casey,12,163,309,52.8,2001,14,8,116.9
Jared Barnett,14,162,328,49.4,1825,12,10,102.1
Joe Hubener,25,162,331,48.9,2347,11,12,112.2
Matt Bonislawski,17,161,332,48.5,1701,11,10,96.4
Clint Cochran,17,161,273,59,1630,8,9,112.2
Romaro Miller,11,161,295,54.6,2012,18,12,123.9
Cameron Rising,11,161,257,62.6,1975,14,3,142.8
Reid Herring,12,160,297,53.9,1701,7,10,103
Travis Dixon,28,159,299,53.2,1873,8,8,109.3
Brett Elliott,10,159,280,56.8,1833,12,10,118.8
E.J. Hilliard,19,159,248,64.1,1552,8,5,123.3
Daxx Garman,11,158,295,53.6,2156,13,13,120.7
Wiley Green,16,158,296,53.4,1849,11,10,111.4
Justin Zwick,22,158,276,57.2,1779,7,7,114.7
Richard Bartel,12,157,299,52.5,1875,12,17,107.1
Sean Maguire,19,157,271,57.9,2039,16,11,132.5
Grant Noel,18,157,282,55.7,1961,18,11,127.3
Taylor Powell,15,157,262,59.9,1655,8,8,117
Shawn Robinson,21,157,260,60.4,1703,13,8,125.8
Jonathan Beasley,13,156,313,49.8,2636,17,10,132.1
Allan Bridgford,13,156,307,50.8,1594,7,14,92.8
Keon Howard,18,156,296,52.7,2086,12,10,118.5
Darriel Mack,24,156,298,52.3,1697,12,9,107.4
Joel Statham,17,156,295,52.9,1947,10,18,107.3
Sean Chambers,20,155,319,48.6,2287,16,10,119.1
Gibran Hamdan,14,155,299,51.8,2172,10,14,114.5
Nick Isham,10,155,257,60.3,1457,8,7,112.8
Xavier Lee,19,155,302,51.3,2323,15,11,125
Stephen Reaves,18,155,281,55.2,1762,7,14,106.1
Jason Shelley,22,155,278,55.8,1625,8,8,108.6
Alex Zordich,20,155,326,47.5,1789,10,13,95.8
Mark Cann,11,154,307,50.2,1767,14,13,105.1
Tyler Hilinski,11,154,209,73.7,1421,9,8,137.4
Trey Revell,21,154,277,55.6,2103,16,15,127.6
Devin Scott,12,154,244,63.1,1673,6,9,121.4
Ben Olson,14,152,275,55.3,1873,12,11,118.9
Cameron Sexton,16,152,304,50,2110,13,14,113.2
Jordan Davis,19,151,260,58.1,1660,11,8,119.5
Chance Harridge,30,151,329,45.9,2176,16,17,107.2
Kyle McMahon,17,151,278,54.3,1752,9,17,105.7
Blake Bell,40,150,253,59.3,1763,12,6,128.7
Jerry Davis,14,150,313,47.9,1898,17,16,106.6
Marqueis Gray,44,150,295,50.8,2053,14,11,117.5
Chad Chalich,11,149,248,60.1,1715,7,5,123.5
Kwadra Griggs,12,149,267,55.8,1878,16,2,133.2
Mitchell Guadagni,17,149,248,60.1,2168,21,6,156.6
Mack Leftwich,11,149,267,55.8,1686,11,5,118.7
Kelly Robinson,7,149,267,55.8,1704,9,6,116
Kainoa Akina,13,148,287,51.6,1597,14,15,104
Joel Armstrong,40,148,288,51.4,1860,14,18,109.2
Wesley Phillips,15,148,269,55,1877,10,12,117
Ricky Dobbs,33,147,271,54.2,2770,20,10,157.1
Clayton Moore,12,147,309,47.6,1655,9,9,96.3
Brandon Hance,16,146,277,52.7,1619,9,10,105.3
Brendon Lewis,12,146,244,59.8,1551,10,3,124.3
P.J. Piskorik,19,146,295,49.5,1440,8,11,92
Bryson Spinner,15,146,267,54.7,1770,15,8,122.9
Martevious Young,18,146,256,57,2001,17,5,140.7
Hansell Bearden,17,145,336,43.2,1648,6,19,78.9
Josh Booty,10,145,290,50,2121,17,15,120.4
Robby Hampton,10,145,261,55.6,1548,13,8,115.7
Mikey Keene,9,145,224,64.7,1471,15,6,136.6
Zeb Noland,14,145,244,59.4,1756,12,3,133.6
Evan Orth,12,145,223,65,1795,11,6,143.5
Shuler Bentley,11,144,279,51.6,1498,12,6,106.6
Darius Outlaw,43,144,309,46.6,1770,12,19,95.2
David Pevoto,14,144,263,54.8,1346,6,18,91.6
Matt Simms,18,144,267,53.9,1818,8,9,114.3
Orlando Cruz,22,143,284,50.4,1948,9,18,105.8
Chris Nelson,14,143,276,51.8,1754,13,9,114.2
Andre Vige,11,143,278,51.4,1455,6,13,93.2
Butchie Washington,11,143,283,50.5,2319,17,11,131.4
Craig Candeto,33,142,294,48.3,2319,15,12,123.2
Brandon McIlwain,18,142,247,57.5,1363,4,9,101.9
Lowell Narcisse,15,142,257,55.3,1643,11,5,119.2
Wyatt Sexton,12,142,257,55.3,1717,8,8,115.4
Mike Fafaul,11,141,265,53.2,1665,12,11,112.6
Cameron Friel,9,141,226,62.4,1608,6,11,121.2
Ryan Graham,18,141,267,52.8,1561,16,10,114.2
Kyle Herm,38,141,281,50.2,2332,17,8,134.2
Kevin Lopina,14,141,256,55.1,1437,2,14,93.9
Josh Swogger,18,141,292,48.3,1978,15,12,113.9
Reggie Bell,16,140,243,57.6,1609,11,9,120.8
Rudy Caamano,16,140,286,49,1743,13,12,106.8
Lucas Johnson,17,140,228,61.4,1364,11,5,123.2
Dylen Smith,11,140,306,45.8,1963,10,11,103.2
Rex Culpepper,16,139,266,52.3,1546,11,11,106.5
Jeff Grady,12,139,273,50.9,1529,9,9,102.2
Steven Krajewski,13,139,253,54.9,1441,9,12,105
Luke Skipper,11,139,243,57.2,1857,7,10,122.7
Luke Anthony,9,138,221,62.4,1479,16,5,138
Luke Del Rio,12,138,244,56.6,1637,9,9,117.7
Robert Hodge,17,138,261,52.9,1616,13,10,113.7
Logan Marchi,10,138,251,55,1687,9,8,116.9
Sheriron Jones,17,137,264,51.9,1919,15,19,117.3
Deontey Kenner,9,137,265,51.7,1717,10,7,113.3
Joe Ayoob,12,136,280,48.6,1912,16,15,114.1
Chase Cunningham,17,136,226,60.2,1612,18,6,141.1
B.J. Rhode,22,136,224,60.7,1707,12,7,136.2
Grant Stucker,15,136,256,53.1,1896,12,12,121.4
Michael Collins,13,135,231,58.4,1910,16,3,148.2
Brandon Connette,49,135,236,57.2,1709,18,11,133.9
Jalon Daniels,12,135,237,57,1329,7,5,109.6
Will Gardner,14,135,233,57.9,1781,14,3,139.4
Graham Gochneaur,15,135,208,64.9,1275,8,11,118.5
Rob Kass,24,135,259,52.1,1669,11,7,114.9
Chinedu Okoro,11,135,253,53.4,1374,6,11,98.1
Kerry Meier,46,134,219,61.2,1612,17,10,139.5
Steven Sheffield,13,134,194,69.1,1578,17,5,161.2
Chris Williams,17,134,260,51.5,1752,13,12,115.4
Tim Boyle,19,133,275,48.4,1237,1,13,77.9
Jeff George,14,133,278,47.8,1744,11,15,102.8
Kendall Hinton,33,133,251,53,1504,8,7,108.3
Jamie Hampton,22,132,211,62.6,1193,12,9,120.3
D.J. Hernandez,33,132,237,55.7,1364,15,10,116.5
Kurt Palandech,20,132,268,49.3,1489,14,9,106.4
Phillip Sims,17,132,231,57.1,1426,9,6,116.7
Drew Henson,8,131,217,60.4,1852,16,4,152.7
Dane King,7,131,222,59,1370,9,10,115.2
Grant Loy,29,131,233,56.2,1478,8,14,108.8
Austin Apodaca,22,130,248,52.4,1543,8,10,107.3
Luke Doty,12,129,213,60.6,1380,7,6,120.2
Gresch Jensen,7,129,206,62.6,1291,5,6,117.4
Fred Ray,29,129,249,51.8,1607,10,6,114.5
Casey Cochran,9,128,206,62.1,1464,11,5,134.6
D'Wan Mathis,10,128,225,56.9,1312,7,7,109.9
Casey Paus,19,128,300,42.7,1630,7,18,84
Bobby Pesavento,12,128,211,60.7,1770,11,4,144.5
John Turman,11,128,233,54.9,2135,18,7,151.4
Josh Zachry,14,128,216,59.3,1439,7,11,115.7
Mike Clausen,42,127,225,56.4,1276,11,4,116.7
Grant Gregory,24,127,225,56.4,1480,8,7,117.2
Brad Gruner,18,127,242,52.5,1359,5,8,99.9
Kyle Matter,15,127,232,54.7,1319,8,10,105.3
Timmy Mcclain,10,127,233,54.5,1666,5,7,115.6
Cody Vaz,16,127,218,58.3,1704,12,4,138.4
Justin Burke,12,126,229,55,1459,13,9,119.4
Jake Constantine,8,126,206,61.2,1622,8,7,133.3
Tony Eckert,15,126,245,51.4,1575,7,14,103.4
Jason Swanson,12,126,233,54.1,1461,9,11,110.1
Levi Williams,15,126,243,51.9,1922,11,10,125
Mike Gerardi,10,125,219,57.1,1732,13,10,134
Bart Houston,25,125,192,65.1,1540,9,5,142.7
Anthony Maddie,15,125,208,60.1,1440,8,6,125.2
Josh Nunes,11,125,237,52.7,1650,10,7,119.2
Shawn Stankavage,11,125,220,56.8,1334,10,10,113.7
Nick Tronti,26,125,225,55.6,1285,8,5,110.8
Andrew Allen,16,124,229,54.1,1651,16,9,129.9
Shane Austin,14,124,214,57.9,1303,6,7,111.8
AJ Bush,15,124,228,54.4,1512,7,10,111.5
Austin Flynn,41,124,273,45.4,1560,8,12,94.3
Tim Hasselbeck,10,124,229,54.1,1810,16,9,135.7
Dontrell Jackson,28,124,257,48.2,1707,10,18,102.9
Jarrod Jackson,6,124,228,54.4,1321,6,12,101.2
Quinton Maxwell,23,124,224,55.4,1753,12,6,133.4
Will Stein,16,124,210,59,1273,6,2,117.5
Marcus Stone,34,124,253,49,1478,12,12,104.2
Zack Asack,26,123,250,49.2,1168,7,14,86.5
Alex Delton,26,123,221,55.7,1520,5,5,116.4
Ortege Jenkins,11,123,261,47.1,1647,9,12,102.3
Cole Kelley,18,122,218,56,1493,13,9,124.9
Tyler Lantrip,21,122,202,60.4,1745,11,6,145
Kyle York,22,122,250,48.8,1324,7,19,87.3
Myles Brennan,18,121,201,60.2,1712,13,6,147.1
Tommy Stevens,29,121,202,59.9,1459,15,6,139.1
Harrison Beck,14,120,250,48,1516,4,17,90.6
Bobby Eveld,16,120,245,49,1292,5,9,92.7
Blake Joseph,21,120,184,65.2,1581,10,5,149.9
Jeff Murphy,14,120,201,59.7,1211,3,5,110.3
Sam Noyer,17,120,225,53.3,1381,6,11,103.9
Joey Vincent,20,120,233,51.5,1406,7,12,101.8
Tucker Carter,13,119,200,59.5,1273,5,7,114.2
Mitch Mustain,25,119,218,54.6,1401,13,12,117.2
Nate Romine,29,119,252,47.2,2293,17,8,139.6
Baylor Romney,13,119,177,67.2,1592,14,3,165.5
Tristan Gebbia,8,118,189,62.4,1171,5,4,119
Ozzie Mann,10,118,206,57.3,1310,10,3,123.8
Carson Meger,17,118,191,61.8,1183,3,8,110.6
Joe Milton,20,118,213,55.4,1570,7,6,122.5
Kale Pearson,20,118,208,56.7,1764,14,7,143.5
Rob Calabrese,33,117,254,46.1,1276,12,7,98.3
Sean Clayton,23,117,227,51.5,1331,7,11,101.3
Inoke Funaki,28,117,202,57.9,1455,10,12,122.9
Seth Boomer,11,116,226,51.3,1535,10,5,118.6
Zak Clark,16,116,247,47,1321,7,10,93.1
Chris Coyer,29,116,216,53.7,1456,14,4,128
Dan Ellis,9,116,210,55.2,1642,7,4,128.1
DeQuan Finn,18,116,198,58.6,1691,12,1,149.3
Hunter Johnson,16,116,210,55.2,1090,7,9,101.3
Jesse Palmer,9,116,223,52,1653,11,4,127
Devin Powell,18,116,229,50.7,1204,7,8,97.9
K.J. Black,15,115,182,63.2,1284,9,8,130
Scott Elliott,23,115,234,49.1,1240,6,11,92.7
Nick Jeanty,19,115,201,57.2,1038,6,7,103.5
Tyler Jones,38,115,206,55.8,999,6,11,95.5
Chance Mock,24,115,214,53.7,1613,17,2,141.4
Tate Wallis,14,115,254,45.3,1224,4,14,79.9
Conor Blount,12,114,188,60.6,1300,7,4,126.8
TJ Finley,12,114,205,55.6,1404,8,5,121.1
Greg Henderson,38,114,270,42.2,1725,10,23,91.1
Jake Hubenak,13,114,196,58.2,1381,9,3,129.4
Anthony Scelfo,16,114,211,54,1427,6,8,112.6
Nathan Tune,13,114,186,61.3,1226,9,5,127.2
Zach Williams,9,114,213,53.5,1120,4,8,96.4
Donovan Woods,49,114,219,52.1,1791,14,5,137.3
Ronnie Fouch,12,113,251,45,1339,4,13,84.7
Robert Johnson,26,113,206,54.9,1214,8,9,108.4
Devon Modster,12,113,202,55.9,1376,9,5,122.9
Carl Bonnell,18,112,271,41.3,1536,10,15,90
Cordale Grundy,11,112,225,49.8,993,5,4,90.6
Jason Johnson,18,112,193,58,1328,7,7,120.5
Mike Thiessen,11,112,195,57.4,1687,13,5,147
Kodi Burns,43,111,225,49.3,1312,7,10,99.7
Will Howard,13,111,210,52.9,1445,9,11,114.3
Corey Jenkins,20,111,204,54.4,1528,7,11,117.9
Brandon Mitchell,22,111,194,57.2,1343,10,7,125.2
Chazz Surratt,34,111,193,57.5,1352,8,6,123.8
Allen Webb,18,111,199,55.8,1371,12,9,124.5
Adam Dingwell,13,110,213,51.6,1257,8,12,102.3
Darren Grainger,11,110,187,58.8,1372,14,4,140.9
Bernard Jackson,20,110,221,49.8,1357,7,7,105.5
Joe Kemp,32,110,173,63.6,1492,6,7,139.4
Rhett Rodriguez,15,110,213,51.6,1232,6,7,103
Vad Lee,25,109,236,46.2,2157,15,13,132.9
Paul Millard,16,109,202,54,1333,9,9,115.2
Ryan Burns,22,108,175,61.7,1221,6,7,123.6
Matt Myers,17,108,211,51.2,1324,10,9,111
Chandler Rogers,11,107,170,62.9,1295,9,3,140.9
Ryan Van Dyke,12,107,189,56.6,1365,8,10,120.7
Alec Morris,7,106,186,57,1132,9,7,116.6
Nick Nash,24,106,189,56.1,1317,10,5,126.8
Johnny Stanton,11,106,196,54.1,1406,10,8,123
Deon Anthony,22,105,156,67.3,1338,14,3,165.1
Keith Boyea,17,105,204,51.5,1280,6,7,107
Calvin McCall,9,105,199,52.8,1533,5,9,116.7
Connor Wood,14,105,199,52.8,1368,9,11,114.4
Tarean Austin,14,104,207,50.2,1104,5,5,98.2
Clint Moseley,13,104,167,62.3,1173,6,6,125.9
Brady Olson,8,104,216,48.1,1153,8,7,98.7
Cory Phillips,15,104,189,55,1325,11,7,125.7
Dustin Sherer,14,104,194,53.6,1389,6,6,117.8
Andrew Smith,20,104,231,45,1393,8,13,95.8
Blake Bogenschutz,8,103,176,58.5,1179,4,6,115.5
Cotton Turner,15,103,148,69.6,1205,11,1,161.2
Glen Cuiellette,14,102,238,42.9,1320,10,8,96.6
Kasim Hill,13,102,191,53.4,1313,11,4,126
Lee McNeill,12,102,195,52.3,881,1,10,81.7
Brenden Motley,20,102,187,54.5,1253,12,7,124.5
Chris Pazan,14,102,179,57,985,4,6,103.9
Garrett Krstich,8,101,188,53.7,868,2,9,86.4
David Moore,12,101,174,58,1206,6,4,123
Stone Smartt,15,101,177,57.1,1006,1,6,99.9
Damarcus Smith,14,101,216,46.8,1043,8,6,94
Curtis Zervic,8,101,168,60.1,988,5,9,108.6
Connor Dietz,29,100,171,58.5,1523,11,4,149.8
Tyler Keane,9,100,170,58.8,1440,11,5,145.4
Tommy Jones,14,99,199,49.7,1099,10,8,104.7
Dale Rogers,14,99,185,53.5,1424,12,8,130.9
Neil Suber,11,99,175,56.6,864,5,7,99.5
Brian Brunner,16,98,156,62.8,1371,8,3,149.7
Clint Carlson,10,98,169,58,1325,8,8,130
Omar Duarte,17,98,189,51.9,1212,9,4,117.2
Kirby Freeman,25,98,210,46.7,1360,13,18,104.4
Marcus Jackson,28,98,177,55.4,1149,9,4,122.2
Adrian McPherson,16,98,192,51,1215,14,1,127.2
Karson Roberts,22,98,189,51.9,1868,14,13,145.6
Reggie Robertson,17,98,175,56,1280,12,4,135.5
Barrett Trotter,13,98,176,55.7,1248,11,6,129.1
Zack Annexstad,7,97,187,51.9,1277,9,7,117.6
Justin Tomlin,20,97,194,50,1300,2,12,97.3
Andrew Brito,12,96,173,55.5,860,7,6,103.7
